推文ID,发布日期,点赞数,浏览量,综合评分,是否长文,推文正文
2052194090733748639,Thu May 07 01:09:33 +0000 2026,15,4684,0.175,否,"美股涨的越高，crypto就越欢
你说这中间有什么直接联系？因果关系？

有人说这是流动性溢出？风险资产抬头？机构进入？

怎么说呢？
就跟川普当选总统后，川大智胜直接涨停一样"
1971777922953629706,Sat Sep 27 03:24:25 +0000 2025,12,3963,0.175,否,"又一个稳定币项目 @falconfinance 
稍微不一样的是他的收益来源，除了耳熟能详的什么国债收益之外，居然还有一部分是mm的收益

好处是“mm”收益听起来稍微不同，有点特点；坏处是，这个是黑盒，who knows？（但是其他的稳定币也是这样）

可能还有点 @worldlibertyfi 加持，不过不太确定实用性

对于这个版本的大满贯新币来说，看盘面和oi就行，要什么叙事 🤣"
1971411631503745235,Fri Sep 26 03:08:54 +0000 2025,4,1842,0.175,否,"模式决定了路径

保护用户衍生出项目方保证金制度，mm，信息透明等

让利给用户衍生出了类holder/alpha空投，高存款利率，各种booster活动等等

像是大家长式的管理- 这种模式下灵魂人物的曝光就显得尤为重要"
1937836023251350009,Wed Jun 25 11:31:25 +0000 2025,4,1849,0.175,否,"😄貌似大家看到我的窘迫… 今天就有商单来咨询了 ohyeah 小紧张啊….

我就是说着玩的，不接广子，我就是想知道市场行情是啥情况，多贴近市场和社区

也欢迎大家多对跟我聊市场的新消息，说得好的，我当你的退出流动性也可以 😂"
1904486506129240489,Tue Mar 25 10:52:21 +0000 2025,3,653,0.175,否,"要看合作的model：假设是retainer model，那么就是项目方的锅了 因为钱都在项目方的账户，开api给一方操作；假设是option 借币model，项目方是有可能不知情的，卖币的收入不会按比例分的，因为mm拿的都是call option的收益（也有风险的）

当然move这个规模太大了，单mm的影响力是不够的，所以那啥（连背后的投资人）应该是知道的"
1862688259400507841,Sat Nov 30 02:41:02 +0000 2024,19,2884,0.175,否,"Yesterday community meetup with @Xangle_official @0G_labs @PundiAI was so FUN 
In case u guys missed it 
@mheinrich @lihan_xangle @xangle_intern hahaha
Very #meme #kimchiAI https://t.co/C7wfAPVQQw"
1831224342572859842,Wed Sep 04 06:54:40 +0000 2024,26,687,0.175,否,"Great vibe l, great people, great community @SUPRA_Labs 
@Purse_Land #purseplus #kbw2024"
1682751742449180674,Sat Jul 22 13:57:34 +0000 2023,7,1265,0.175,否,"do you think automated market maker (#AMM) can be deployed on order book (#clob)  or on perpetual #perpetual #dex ?

I am thinking of vampire attack #web2 order book market making"
1641461434839334919,Thu Mar 30 15:24:37 +0000 2023,5,199,0.175,否,"Degenomics shall prevail tokenomic in the coming summer 
Bull has come and #Degen shall conquer the high ground https://t.co/DdayhZ7dfy"
2068847291214262566,Mon Jun 22 00:03:26 +0000 2026,63,20826,0.157,否,"冷知识：
不看 MMR 维持保证金率去开妖币仓位的，基本上就是送钱 https://t.co/eUQBonDHsj"
2095524593721315442,Thu Sep 03 14:49:30 +0000 2026,38,10902,0.15,否,有多少人能够真的理解：所谓的跨所套利，其实跟主观交易是一样的。。。
2074507820754760097,Tue Jul 07 14:56:21 +0000 2026,4,5016,0.15,否,"肉眼可见的地理套利、身份套利和模型套利的机会将再被放大

潮汕buddy们，你们准备好了吗？"
2044379635836924074,Wed Apr 15 11:37:42 +0000 2026,47,16430,0.15,否,"想要做 $rave 的跨所套利的

看看这篇文吧，尤其是第四和第五节

你会感谢我"
2053360688630779996,Sun May 10 06:25:12 +0000 2026,17,7809,0.15,否,"很多时候你觉得买x，最多亏y，但很多时候并不是这样的…. 除了流动性因素外，其实就是撮合机制在作祟

今天抽空看到龙王的推文有感
不是不精明，而是算错了账
哎…"
1971934704611033185,Sat Sep 27 13:47:25 +0000 2025,17,33592,0.15,否,"不是，各位是疯了么。。。。
各位mm千万不要裸多/空啊.... 

这样下去就要演变成mm们的拥挤交易了.... https://t.co/du92CvUnL6"
1971578850254766424,Fri Sep 26 14:13:22 +0000 2025,13,2852,0.132,否,"大满贯的新币要什么叙事、收入、爸爸 bn已经帮你卡好流通盘和mm了

就看合约的oi
就看合约的oi
就看合约的oi

就看流动性
就看流动性
就看流动性"
2089194663517495507,Mon Aug 17 03:36:37 +0000 2026,3,1593,0.125,否,@Boywus @binance bn perp休市的流动性可以打爆很多东西 😂
2080488880751661178,Fri Jul 24 03:02:57 +0000 2026,0,1532,0.125,否,@dotyyds1234 哈哈哈 你把存储内存玩成统计套利了 这样其实也可以的
2041686504179921284,Wed Apr 08 01:16:09 +0000 2026,9,3173,0.125,否,"@dotyyds1234 无比认同：套利这玩意，认知足够就是提款，认知不够就是送钱。 

套利里面的每个细节都是魔鬼"
2038559087252955646,Mon Mar 30 10:08:55 +0000 2026,4,2497,0.125,否,literally “gimme a break” 😂
2037856163266719989,Sat Mar 28 11:35:45 +0000 2026,2,3026,0.125,否,"嗯 只要你想空 short 你就来
你可以自己提供流动性（https://t.co/VCAbx1q9aL 是无许可/自助式的）或者告诉我

最怕的就是没有需求"
2005950151991370195,Tue Dec 30 10:32:39 +0000 2025,4,908,0.125,否,"@kaikaibtc 一算账就清楚了，只要现在卖的收益&lt; 后续卖币的收益就不会这么做

但是看现在这个流动性，😂 是想要浇也没有这个条件"
